"plot_ID","LAT","LON"
"54_83_1421",38.75371,-79.69302
"54_83_1454",38.70913,-79.84133
"54_83_1458",38.79043,-79.65033
"54_27_2028",39.13325,-78.52391
"23_3_920",46.98745,-67.89786
"54_19_33",37.89454,-81.0495
"54_19_176",37.96597,-81.02962
"54_19_442",37.95016,-81.04755
"54_19_460",38.02541,-81.01825
"54_19_831",37.8521,-81.0318
"54_19_1834",37.86587,-80.93089
"54_19_2050",37.83425,-80.95553
"23_29_1210",44.84404,-67.17601
"54_83_1783",38.5806,-79.98756
"54_83_1803",38.56623,-79.9314
"54_83_1918",38.75247,-79.89851
"54_83_2038",38.71751,-79.72723
"54_83_2066",38.91742,-79.77383
"54_83_2067",38.68444,-79.88874
"54_83_2115",38.98386,-79.5919
"54_83_2222",38.84525,-79.67942
"54_83_2276",38.59154,-79.90478
"54_83_2332",38.71812,-79.61009
"54_83_2392",38.74761,-79.7338
"54_83_2428",38.88834,-79.64631
"54_83_2473",38.95616,-79.72712
"54_83_2497",38.52676,-79.96509
"54_25_509",38.23974,-80.40925
"54_25_865",37.88988,-80.30588
"54_25_125",38.02961,-80.17942
"54_31_229",38.9833,-78.60565
"54_31_395",38.91508,-78.8165
"54_31_990",39.05055,-78.56538
"23_9_12",44.95112,-68.27733
"54_31_1316",39.09094,-78.51591
"54_31_1361",38.97748,-78.65252
"54_31_1366",38.96895,-78.76571
"54_93_43",39.04281,-79.35629
"54_93_218",38.99543,-79.33757
"54_93_238",39.02162,-79.62943
"54_93_424",39.13247,-79.64445
"54_93_569",39.08258,-79.72319
"54_93_668",39.12557,-79.74624
"54_93_824",39.01572,-79.68021
"54_93_857",39.05601,-79.52761
"54_93_887",39.1866,-79.6376
"54_31_1618",39.04581,-78.66132
"54_31_1695",39.01964,-78.60276
"54_31_2154",39.01725,-78.71111
"54_31_2466",38.9483,-78.753
"23_9_1928",44.23277,-68.31645
"54_93_1245",39.01429,-79.41163
"54_93_1415",39.1632,-79.60517
"54_93_1962",39.05661,-79.68613
"54_93_2126",39.10187,-79.44441
"54_93_2147",39.0846,-79.48026
"54_93_2493",39.10248,-79.54689
"54_25_1173",37.91519,-80.16587
"54_25_1274",38.01869,-80.01652
"54_25_1285",38.04111,-80.06303
"54_25_1303",37.98206,-80.1744
"54_25_1331",37.84504,-80.20607
"54_25_1389",37.89939,-80.26409
"54_25_1561",38.04554,-79.97063
"54_25_1597",37.96013,-80.10486
"54_25_1716",37.92748,-80.27386
"54_25_2137",37.96048,-80.24983
"23_17_1395",44.32299,-70.91269
"54_33_2308",39.32883,-80.27382
"23_17_6918",44.292659,-70.911233
"23_17_6909",44.340144,-70.889168
"23_17_10485",44.327616,-70.983645
"23_17_10472",44.304599,-70.830997
"23_17_10481",44.369203,-70.922734
"54_101_314",38.30584,-80.40876
"54_77_1491",39.22174,-79.50409
"54_77_1849",39.23416,-79.54327
"54_83_15",38.68632,-79.94361
"54_83_53",38.78359,-79.51551
"54_83_116",38.72357,-79.80981
"54_83_214",38.74595,-79.76662
"54_83_260",38.74706,-79.5621
"54_83_265",38.69908,-79.66858
"54_83_340",39.01075,-79.76702
"54_83_343",38.64822,-79.97212
"54_41_747",38.93033,-80.40664
"54_101_517",38.3664,-80.38848
"54_101_689",38.26588,-80.36818
"54_101_705",38.34238,-80.33801
"54_101_963",38.38051,-80.46146
"54_101_1081",38.36698,-80.31368
"54_41_2378",38.94999,-80.46491
"54_41_2529",38.98835,-80.47817
"54_101_1632",38.32816,-80.45013
"54_101_1753",38.47296,-80.21037
"54_101_1823",38.29043,-80.44937
"54_101_2201",38.3411,-80.49918
"54_101_2438",38.41347,-80.44148
"54_101_2463",38.3061,-80.50407
"54_71_165",38.74035,-79.08451
"54_71_261",38.77886,-79.47801
"54_71_494",38.42272,-79.3472
"54_71_525",38.66696,-79.12637
"54_71_583",38.85622,-79.27359
"54_71_822",38.85692,-79.33021
"54_71_904",38.74822,-79.514
"54_71_999",38.94851,-79.34568
"54_71_1141",38.9213,-79.39752
"54_99_26",38.1112,-82.3332
"54_99_45",38.30564,-82.36098
"54_99_61",38.08342,-82.36098
"54_99_86",38.08342,-82.3332
"54_99_87",38.02787,-82.36098
"54_99_96",38.1112,-82.38876
"54_99_97",38.1112,-82.38876
"54_99_101",38.27786,-82.38876
"54_99_9001",38.132114,-82.418277
"54_71_1163",38.48743,-79.25892
"54_71_1176",38.81787,-79.31343
"54_71_1217",38.63443,-79.18478
"54_71_1228",38.5284,-79.25921
"54_71_1326",38.87401,-79.49238
"54_71_1349",38.7297,-79.5511
"54_71_1729",38.61697,-79.54339
"54_71_1765",38.65505,-79.60938
"54_71_1785",38.52157,-79.21044
"54_71_2071",38.57453,-79.18461
"54_71_2120",38.71708,-79.50909
"54_71_2297",38.55834,-79.2114
"54_71_2314",38.58761,-79.59735
"54_71_2425",38.89175,-79.43573
"54_75_84",38.64466,-79.81616
"54_75_85",38.25184,-79.9816
"54_75_88",38.61395,-79.65211
"54_75_121",38.69122,-79.76737
"54_75_155",38.05325,-80.22904
"54_75_200",38.42304,-79.77279
"54_75_202",38.33925,-80.1789
"54_75_212",38.25681,-80.01403
"54_75_329",38.41972,-79.90346
"54_75_349",38.13296,-80.09877
"54_75_398",38.3907,-80.0855
"54_75_449",38.62504,-79.72922
"54_75_470",38.30453,-80.23567
"23_29_1781",45.08764,-67.28885
"23_31_617",43.36366,-70.52262
"54_7_377",38.81329,-80.60767
"54_75_596",38.54531,-79.76923
"54_75_777",38.12228,-80.04121
"54_75_793",38.17143,-80.09031
"54_75_1103",38.61687,-79.81014
"54_75_1144",38.20718,-80.33275
"54_75_1281",38.29098,-80.32764
"54_75_1340",38.38547,-80.1933
"54_75_1341",38.08998,-80.06012
"54_75_1379",38.38543,-79.76172
"54_75_1463",38.09229,-79.98107
"54_75_1495",38.45364,-80.13652
"23_29_2366",44.6605,-67.31094
"54_75_1725",38.42445,-79.72916
"54_75_1747",38.09367,-80.02745
"54_75_1763",38.48876,-79.93403
"54_75_1788",38.22711,-80.26621
"54_75_1815",38.17197,-80.33964
"54_75_1871",38.28305,-80.26038
"54_75_1903",38.52241,-79.90731
"54_75_1915",38.45785,-79.72385
"54_23_292",39.04816,-79.28731
"54_23_2064",39.00963,-79.30286
"54_23_2193",38.93478,-79.27858
"54_23_2282",38.96556,-79.24688
"1_15_12",33.823345,-85.722211
"1_7_26",32.872414,-87.086794
"1_29_31",33.834269,-85.5016
"1_29_8",33.785831,-85.557425
"1_29_44",33.522485,-85.813932
"1_133_15",34.202044,-87.337932
"1_27_42",33.134366,-86.087526
"1_133_14",34.278484,-87.132929
"1_133_27",34.226637,-87.120953
"1_103_28",34.493073,-86.973063
"1_105_49",32.782209,-87.081431
"1_7_74",32.918227,-87.387774
"1_7_78",33.000249,-87.324501
"29_19_9001",38.88,-92.18
"1_105_103",32.75319,-87.020222
"1_133_111",34.278335,-87.329146
"1_79_78",34.414721,-87.301904
"1_49_19",34.468773,-85.587481
"1_121_37",33.186258,-86.192339
"1_125_93",33.017247,-87.42887
"1_95_2",34.450248,-86.341803
"1_79_29",34.376244,-87.404627
"1_133_30",34.067417,-87.349645
"1_133_33",34.290914,-87.441645
"1_133_112",34.275069,-87.384619
"1_29_103",33.473021,-85.865005
"1_125_150",33.296825,-87.523054
"1_79_79",34.359719,-87.172791
"1_79_80",34.360271,-87.160714
"1_71_19",34.482854,-86.079313
"1_65_41",32.91499,-87.493923
"1_79_11",34.377376,-87.293038
"1_7_115",32.860914,-87.077109
"1_7_79",32.916802,-87.358758
"1_7_80",32.88695,-87.393591
"1_19_34",34.398251,-85.593848
"1_89_22",34.67113,-86.643128
"1_79_9",34.328147,-87.294048
"1_79_30",34.723818,-87.291278
"1_79_28",34.323681,-87.448841
"1_15_41",33.702182,-85.813084
"1_125_191",33.033678,-87.328768
"1_19_36",34.387053,-85.613833
"1_89_5",34.692744,-86.689127
"1_7_17",32.901785,-87.291091
"1_121_4",33.490925,-85.927592
"1_133_46",34.075947,-87.245806
"1_27_19",33.444765,-85.883442
"1_29_24",33.744683,-85.608847
"1_65_4",32.917418,-87.501588
"1_105_29",32.81913,-87.083134
"1_107_4",33.206846,-88.286023
"1_89_72",34.578292,-86.635652
"1_89_53",34.563991,-86.78282
"1_7_77",32.889797,-87.419606
"1_65_101",32.940209,-87.50379
"1_15_78",33.862926,-85.658912
"1_105_116",32.834123,-87.195592
"1_29_11",33.830777,-85.550397
"1_83_3",34.676282,-87.027522
"1_15_7",33.824765,-85.658402
"37_99_38",35.339782,-83.09448
"37_99_46",35.345151,-83.018773
"37_99_40",35.035319,-83.037893
"37_99_16",35.329852,-83.333153
"37_99_48",35.478323,-83.137847
"37_99_28",35.406884,-83.238381
"37_99_44",35.181485,-83.001747
"37_99_11",35.339933,-82.986345
"29_85_99",38.04,-93.34
"29_105_15",37.52,-92.3
"29_85_76",37.87,-93.34
"39_111_527",39.623611,-81.117924
"39_9_1653",39.429136,-82.104494
"39_9_2805",39.437047,-82.274581
"39_167_2526",39.491472,-81.347312
"29_167_62",37.79,-93.39
"29_167_80",37.53,-93.54
"29_185_101",38.17,-93.65
"29_185_102",38.13,-93.63
"29_185_104",38.04,-93.62
"29_185_111",38.11,-93.6
"29_185_113",38.03,-93.61
"29_185_128",37.99,-93.74
"29_185_154",38.15,-93.58
"29_85_6",37.85,-93.24
"29_85_8",37.85,-93.23
"29_85_43",38.02,-93.33
"29_85_56",37.85,-93.32
"29_169_9001",37.64,-92.07
"29_169_9002",37.76,-92.18
"29_169_9003",37.75,-92.28
"29_169_9004",37.79,-92.06
"29_169_9005",37.72,-92.3
"29_169_9007",37.7,-92.36
"29_169_9008",37.67,-92.26
"29_169_9009",37.63,-92.04
"29_169_9010",37.75,-92.18
"29_169_9011",37.85,-92.05
"29_185_17",37.99,-93.71
"29_185_39",38.05,-93.79
"55_57_239",44.24,-90.3
"55_57_241",44.21,-90.27
"55_57_243",44.17,-90.19
"55_57_246",44.17,-90.18
"55_57_256",44.14,-90.25
"55_57_257",44.11,-90.3
"55_57_258",44.11,-90.21
"55_57_261",44.11,-90.19
"55_57_263",44.08,-90.13
"55_57_270",44.06,-90.14
"55_41_9032",45.86,-88.85
"55_41_9033",45.84,-88.82
"55_41_137",45.46,-88.7
"55_41_139",45.52,-88.61
"55_41_140",45.51,-88.66
"55_41_154",45.46,-88.77
"55_41_158",45.45,-88.58
"55_41_163",45.43,-88.54
"55_41_165",45.99,-88.69
"55_41_166",46.06,-88.91
"55_41_167",46.03,-88.87
"55_41_168",46,-88.93
"55_41_169",45.98,-88.91
"55_41_170",46.01,-88.71
"55_41_171",46,-88.71
"55_41_172",45.98,-88.95
"55_41_173",45.96,-88.96
"55_41_174",45.95,-88.94
"55_41_175",45.92,-88.96
"55_41_177",45.9,-89.02
"55_41_178",45.97,-88.85
"55_41_179",45.96,-88.83
"55_41_181",45.92,-88.84
"55_41_182",45.91,-88.86
"55_41_183",45.98,-88.7
"55_41_184",45.94,-88.8
"55_41_185",45.93,-88.71
"55_41_186",45.91,-88.74
"55_41_187",45.89,-89.01
"55_41_188",45.87,-89.01
"55_41_189",45.86,-88.94
"55_41_190",45.85,-88.98
"55_41_192",45.82,-88.93
"55_41_193",45.83,-89.02
"55_41_195",45.89,-88.81
"55_41_196",45.87,-88.81
"55_41_197",45.85,-88.83
"55_41_199",45.83,-88.89
"55_41_200",45.83,-88.85
"55_41_201",45.89,-88.77
"55_85_429",45.85,-89.06
"55_85_441",45.77,-89.05
"55_85_9001",45.89,-89.09
"55_85_9002",45.85,-89.05
"55_85_9006",45.86,-89.06
"55_81_14",44.14,-90.72
"55_81_26",44.14,-90.63
"55_81_41",44.16,-90.32
"55_81_45",44.12,-90.33
"55_41_209",45.77,-89
"55_41_210",45.75,-89.02
"55_41_212",45.74,-89.01
"55_41_213",45.72,-89.04
"55_41_214",45.79,-88.81
"55_41_215",45.76,-88.89
"55_41_216",45.75,-88.91
"55_41_217",45.73,-88.8
"55_41_218",45.79,-88.74
"55_41_220",45.77,-88.69
"55_41_221",45.75,-88.68
"55_41_222",45.71,-88.96
"55_41_223",45.68,-89.03
"55_119_291",45.3,-90.58
"55_119_293",45.37,-90.55
"55_119_294",45.36,-90.46
"55_119_295",45.33,-90.53
"55_119_296",45.31,-90.5
"55_119_297",45.3,-90.49
"55_119_299",45.35,-90.41
"55_119_300",45.3,-90.43
"55_119_301",45.3,-90.39
"55_119_308",45.27,-90.71
"55_119_309",45.25,-90.78
"55_119_310",45.22,-90.74
"55_119_311",45.28,-90.59
"55_119_312",45.26,-90.59
"55_119_313",45.25,-90.58
"55_119_314",45.23,-90.6
"55_119_315",45.21,-90.66
"55_119_316",45.29,-90.49
"55_119_317",45.27,-90.48
"55_119_318",45.25,-90.49
"55_119_320",45.27,-90.42
"55_119_329",45.18,-90.71
"55_119_330",45.17,-90.73
"55_119_331",45.15,-90.71
"55_119_332",45.18,-90.66
"55_119_333",45.17,-90.63
"55_119_334",45.15,-90.65
"55_119_336",45.12,-90.61
"55_119_338",45.19,-90.55
"55_41_202",45.87,-88.74
"55_41_203",45.85,-88.74
"55_41_204",45.83,-88.76
"55_41_205",45.81,-88.7
"55_41_207",45.8,-88.99
"55_99_170",45.66,-90.13
"55_99_171",45.66,-90.15
"55_7_424",46.72,-91.04
"55_7_160",46.66,-91.22
"55_7_166",46.67,-91.01
"55_7_172",46.62,-91.04
"55_7_173",46.62,-91
"55_7_174",46.62,-90.99
"55_7_191",46.59,-91.34
"55_7_199",46.53,-91.38
"55_7_153",46.63,-91.43
"55_7_427",46.65,-91.37
"55_7_428",46.62,-91.31
"55_7_429",46.67,-91.23
"55_7_430",46.65,-91.25
"55_7_431",46.64,-91.26
"55_7_432",46.62,-91.28
"55_7_433",46.6,-91.27
"55_7_434",46.58,-91.29
"55_7_435",46.66,-91.08
"55_7_436",46.66,-91.07
"55_7_437",46.64,-91.09
"55_7_438",46.62,-91.1
"55_7_439",46.61,-91.1
"55_7_440",46.59,-91.08
"55_7_444",46.59,-91.21
"55_7_445",46.57,-91.22
"55_7_446",46.55,-91.22
"55_7_447",46.54,-91.23
"55_7_448",46.5,-91.28
"55_7_449",46.58,-91.1
"55_119_9019",45.27,-90.53
"55_119_9020",45.28,-90.51
"55_119_9021",45.24,-90.5
"55_119_9022",45.23,-90.51
"55_119_9023",45.25,-90.42
"55_119_9024",45.2,-90.73
"55_119_9025",45.19,-90.72
"55_119_9026",45.14,-90.68
"55_119_9027",45.15,-90.69
"55_119_9028",45.19,-90.68
"55_119_9029",45.18,-90.69
"55_119_9030",45.13,-90.6
"55_119_9031",45.12,-90.66
"55_13_66",45.95,-92.56
"55_13_73",45.97,-92.51
"55_13_187",45.76,-92.8
"55_129_334",45.99,-91.6
"55_13_52",46.06,-92.07
"55_7_457",46.48,-91.34
"55_7_458",46.46,-91.33
"55_7_459",46.44,-91.34
"55_7_460",46.43,-91.33
"55_7_461",46.42,-91.43
"55_7_463",46.43,-91.3
"55_7_471",46.41,-91.36
"55_7_472",46.39,-91.37
"55_7_473",46.38,-91.37
"55_7_474",46.36,-91.38
"55_7_475",46.34,-91.38
"55_7_476",46.4,-91.26
"55_7_477",46.38,-91.26
"55_7_478",46.37,-91.23
"55_7_479",46.35,-91.26
"55_7_480",46.34,-91.23
"55_7_481",46.33,-91.27
"55_7_488",46.31,-91.42
"55_7_489",46.29,-91.43
"55_7_490",46.27,-91.39
"55_7_491",46.26,-91.33
"55_7_492",46.32,-91.43
"55_7_493",46.32,-91.31
"55_7_494",46.31,-91.29
"55_7_495",46.29,-91.27
"55_7_496",46.29,-91.19
"55_7_497",46.27,-91.2
"55_7_499",46.31,-91.13
"55_7_502",46.29,-91.09
"55_7_505",46.31,-90.98
"55_7_506",46.3,-90.97
"55_7_508",46.27,-90.93
"55_3_108",46.4,-90.84
"55_7_454",46.47,-91.51
"55_119_143",45.19,-90.75
"55_119_147",45.16,-90.77
"55_119_9032",45.17,-90.54
"55_113_43",46.07,-91.07
"55_113_85",46.03,-91.12
"55_113_117",45.92,-91.18
"55_113_123",45.95,-91.14
"55_113_127",45.94,-91.15
"55_113_134",45.92,-91.03
"55_3_169",46.17,-90.58
"55_3_181",46.12,-90.9
"55_3_163",46.24,-90.82
"55_119_160",45.18,-90.49
"55_119_163",45.16,-90.44
"55_119_164",45.12,-90.49
"55_119_165",45.12,-90.47
"55_119_285",45.3,-90.74
"55_119_286",45.37,-90.63
"55_119_287",45.35,-90.64
"55_119_288",45.34,-90.58
"55_119_289",45.33,-90.56
"55_119_290",45.31,-90.57
"55_119_154",45.13,-90.67
"55_7_509",46.26,-90.93
"55_7_336",46.25,-91.28
"55_7_342",46.29,-91
"55_7_360",46.18,-91.33
"55_1_128",43.87,-89.66
"55_7_387",46.16,-91
"55_7_388",46.16,-90.98
"55_7_391",46.97,-90.96
"55_7_412",46.76,-91.2
"55_7_413",46.73,-91.2
"55_7_414",46.71,-91.19
"55_7_415",46.7,-91.18
"55_7_416",46.68,-91.18
"55_7_417",46.76,-91.08
"55_7_418",46.74,-91.1
"55_7_419",46.72,-91.12
"55_7_420",46.71,-91.13
"55_7_421",46.69,-91.15
"55_7_422",46.67,-91.17
"55_125_334",46.13,-89.16
"55_125_335",46.1,-89.15
"55_125_336",46.08,-89.16
"55_125_337",46.07,-89.14
"55_125_339",46.08,-89.04
"55_125_350",46.01,-89.06
"55_125_351",46,-89.07
"55_125_352",45.99,-89.07
"55_125_353",46.03,-89.04
"55_125_354",46.02,-88.97
"55_125_355",46,-88.95
"55_125_359",45.97,-90
"55_125_360",45.93,-89.99
"55_125_370",45.97,-89.09
"55_125_372",45.91,-89.06
"55_125_373",45.9,-89.14
"55_125_9001",46.1,-89.05
"55_125_9005",46.1,-89.19
"55_125_9006",46.11,-89.15
"55_125_9007",46.09,-89.15
"55_125_9008",46.09,-88.96
"55_125_9009",46.02,-89.14
"55_81_67",44,-90.72
"55_81_75",44.03,-90.64
"55_81_76",44.02,-90.64
"55_81_79",43.99,-90.64
"55_81_111",43.98,-90.71
"55_81_114",43.96,-90.74
"55_81_116",43.95,-90.68
"55_95_287",45.24,-92.75
"55_95_122",45.54,-92.74
"55_125_9015",46.02,-88.97
"55_125_9016",45.97,-88.96
"55_125_9017",45.94,-90.02
"55_125_9020",45.97,-89.1
"55_125_9021",45.88,-89.06
"55_3_1",47.07,-90.73
"55_3_2",47.04,-90.69
"55_3_5",47.07,-90.42
"55_3_6",47.03,-90.41
"55_3_7",47,-90.7
"55_3_8",46.95,-90.73
"55_3_10",46.96,-90.67
"55_3_11",46.95,-90.57
"55_3_13",46.94,-90.53
"55_3_15",46.92,-90.71
"55_3_17",46.92,-90.64
"55_3_22",46.87,-90.49
"55_125_9010",46.02,-89.06
"55_125_9011",46.04,-88.97
"55_125_9012",46.05,-88.95
"55_125_9013",46.01,-89.03
"55_125_9014",46.02,-89.01
"55_81_272",44.14,-90.62
"55_81_273",44.12,-90.65
"55_113_414",46.13,-91.14
"55_113_415",46.12,-91.08
"55_113_418",46.13,-91.03
"55_113_419",46.12,-90.97
"55_113_420",46.1,-90.98
"55_113_421",46.09,-90.97
"55_113_422",46.08,-90.93
"55_113_428",46.05,-91.18
"55_113_429",46.03,-91.13
"55_113_430",45.99,-91.17
"55_113_431",45.98,-91.12
"55_113_432",46.05,-91
"55_113_433",46.03,-91.04
"55_113_434",46.02,-90.97
"55_113_435",46,-90.95
"55_113_436",45.98,-90.97
"55_119_9002",45.32,-90.69
"55_119_9004",45.3,-90.72
"55_119_9007",45.32,-90.59
"55_119_9009",45.32,-90.58
"55_119_9010",45.35,-90.56
"55_119_9011",45.38,-90.49
"55_119_9014",45.32,-90.43
"55_119_9015",45.31,-90.42
"55_119_9016",45.26,-90.72
"55_119_9017",45.24,-90.64
"55_119_9018",45.24,-90.61
"55_113_9001",46.15,-91.08
"55_113_9002",46.15,-91.05
"55_113_9004",46.14,-91.08
"55_113_9005",46.09,-91.08
"55_113_9007",46.13,-91.03
"55_113_9008",46.13,-91.04
"55_113_9010",46.1,-90.94
"55_113_9011",46.07,-90.97
"55_113_9012",46,-91.15
"55_113_9013",45.99,-91.11
"55_113_9014",45.98,-91.08
"55_113_9015",46.05,-90.97
"55_113_9016",46.06,-91.01
"55_113_9017",46.03,-91.04
"55_113_9018",45.96,-91.06
"55_113_9019",45.95,-91.06
"55_113_9020",45.93,-91.11
"55_113_9021",45.98,-90.96
"55_113_9022",45.95,-91.04
"55_113_9023",45.97,-90.9
"55_113_9024",45.96,-90.93
"55_113_9025",45.97,-90.84
"55_113_9026",45.93,-90.83
"55_113_9027",45.97,-90.74
"55_113_9028",45.9,-90.76
"55_113_9029",45.9,-90.72
"55_119_15",45.37,-90.72
"55_119_18",45.35,-90.72
"55_119_21",45.32,-90.74
"55_119_23",45.32,-90.74
"55_119_30",45.36,-90.51
"55_119_31",45.34,-90.44
"55_119_39",45.33,-90.31
"55_119_79",45.26,-90.77
"55_119_82",45.23,-90.65
"55_119_85",45.23,-90.45
"55_119_358",45.34,-90.36
"55_119_359",45.36,-90.39
"55_119_9001",45.36,-90.7
"55_99_30",45.94,-90.42
"55_99_32",45.93,-90.36
"55_99_36",45.89,-90.18
"55_99_58",45.87,-90.43
"55_99_72",45.89,-90.07
"55_99_110",45.78,-90.27
"55_99_114",45.74,-90.22
"55_113_442",45.94,-91.07
"55_113_443",45.92,-91.08
"55_113_445",45.97,-90.95
"55_113_446",45.96,-90.94
"55_113_447",45.94,-91.02
"55_113_449",45.98,-90.87
"55_113_450",45.97,-90.81
"55_113_451",45.94,-90.88
"55_113_452",45.92,-90.83
"55_113_453",45.97,-90.74
"55_113_454",45.96,-90.71
"55_113_455",45.94,-90.69
"55_113_456",45.93,-90.7
"55_113_457",45.92,-90.72
"55_113_458",45.9,-90.73
"55_113_472",45.78,-91.39
"55_113_437",45.97,-91.52
"55_113_440",45.97,-91.29
"55_125_231",46.06,-89
"55_125_302",45.93,-89.12
"55_95_348",45.58,-92.88
"55_57_3",44.2,-90.22
"55_3_9001",46.36,-90.81
"55_3_9002",46.34,-90.91
"55_3_9003",46.32,-90.89
"55_3_9004",46.3,-90.85
"55_3_9005",46.25,-90.85
"55_3_9006",46.24,-90.93
"55_3_9007",46.25,-90.91
"55_3_9008",46.25,-90.85
"55_3_9010",46.27,-90.74
"55_3_9011",46.27,-90.76
"55_3_9012",46.2,-90.81
"55_3_9013",46.21,-90.93
"55_3_9016",46.15,-90.82
"55_3_9019",46.19,-90.75
"55_3_9020",46.19,-90.73
"55_3_9021",46.18,-90.68
"55_3_9022",46.22,-90.58
"55_3_9023",46.21,-90.58
"55_3_9024",46.18,-90.65
"55_3_9025",46.17,-90.69
"55_3_9026",46.15,-90.83
"55_3_9027",46.11,-90.9
"55_3_9028",46.15,-90.72
"55_3_9029",46.16,-90.79
"55_3_9030",46.12,-90.76
"55_3_9031",46.11,-90.69
"55_3_9032",46.07,-90.75
"55_3_9033",46.06,-90.81
"55_3_9034",46.05,-90.91
"55_3_9035",46.05,-90.85
"55_3_9036",46.02,-90.83
"55_3_9037",46.06,-90.76
"55_3_9038",46.05,-90.8
"55_3_9039",45.99,-90.75
"55_3_9040",46,-90.68
"55_113_23",46.09,-91.39
"55_119_90",45.22,-90.47
"55_119_92",45.28,-90.32
"55_119_93",45.25,-90.31
"55_119_99",45.21,-90.39
"55_57_39",44.12,-90.22
"55_57_52",44.14,-90.18
"55_57_54",44.11,-90.17
"55_57_72",44.04,-90.19
"55_57_73",44.04,-90.17
"55_57_4",44.18,-90.26
"55_81_275",44.08,-90.63
"55_81_280",44.14,-90.36
"55_81_282",44.1,-90.34
"55_81_283",44.08,-90.37
"55_81_291",44,-90.71
"55_81_293",44.04,-90.65
"55_81_308",43.97,-90.72
"55_81_310",43.94,-90.7
"55_99_361",45.97,-90.33
"55_99_362",45.91,-90.35
"55_99_363",45.97,-90.18
"55_99_364",45.97,-90.18
"55_99_365",45.94,-90.2
"55_99_366",45.92,-90.27
"55_99_367",45.9,-90.27
"55_99_368",45.97,-90.14
"55_99_369",45.94,-90.14
"55_99_371",45.91,-90.14
"55_99_375",45.89,-90.35
"55_99_376",45.87,-90.4
"55_99_377",45.86,-90.34
"55_99_378",45.83,-90.3
"55_99_379",45.9,-90.2
"55_99_380",45.89,-90.2
"55_99_381",45.87,-90.22
"55_99_382",45.85,-90.24
"55_99_383",45.83,-90.26
"55_99_384",45.81,-90.28
"55_99_385",45.89,-90.1
"55_99_386",45.87,-90.11
"55_99_387",45.86,-90.1
"55_99_388",45.85,-90.06
"55_99_389",45.84,-90.07
"55_99_390",45.82,-90.08
"55_99_395",45.79,-90.32
"55_99_397",45.81,-90.26
"55_99_398",45.79,-90.25
"55_99_399",45.78,-90.24
"55_99_400",45.76,-90.25
"55_99_402",45.8,-90.16
"55_99_403",45.78,-90.13
"55_99_404",45.77,-90.12
"55_99_405",45.75,-90.13
"55_99_406",45.74,-90.12
"55_99_413",45.73,-90.09
"55_99_414",45.71,-90.09
"55_99_415",45.69,-90.09
"37_111_31",35.776413,-82.137756
"37_111_4",35.817682,-82.128697
"37_111_28",35.763144,-82.073232
"37_111_18",35.841234,-81.928285
"29_169_79",37.74,-92.11
"29_169_81",37.67,-92.21
"29_169_82",37.71,-92.1
"29_169_87",37.64,-92.14
"29_169_89",37.65,-92.24
"29_169_91",37.74,-92.05
"29_169_92",37.78,-92.11
"29_229_9002",37.46,-92.28
"29_229_9001",37.41,-92.32
"29_105_9001",37.67,-92.33
"29_105_9002",37.48,-92.36
"29_105_9003",37.59,-92.38
"29_105_9004",37.57,-92.3
"29_105_9005",37.65,-92.4
"29_105_9006",37.51,-92.39
"29_105_9007",37.64,-92.27
"29_105_9008",37.64,-92.28
"29_105_9009",37.63,-92.41
"29_213_9001",36.68,-92.8
"29_213_9002",36.64,-92.79
"29_213_9003",36.61,-92.73
"29_213_9004",36.72,-92.8
"29_213_9005",36.65,-92.85
"29_213_9006",36.75,-92.85
"29_213_9007",36.8,-92.8
"29_213_9008",36.62,-92.85
"29_213_9009",36.69,-92.82
"29_213_9010",36.71,-92.84
"29_213_9011",36.75,-92.96
