"","plot_ID","LAT","LON"
"2454","47_155_57",35.627161,-83.502555
"2455","47_59_2",36.073992,-82.677055
"2456","47_91_52",36.534596,-81.842313
"2457","47_91_55",36.279311,-81.947096
"2458","47_9_40",35.600141,-83.889325
"2459","47_139_25",35.22249,-84.535444
"2460","47_139_49",35.120909,-84.618287
"2461","47_139_51",35.092059,-84.64445
"2462","47_139_52",35.044435,-84.652093
"2463","47_155_42",35.659958,-83.509407
"2464","47_155_12",35.610878,-83.606706
"2465","47_155_4",35.583689,-83.604974
"2466","47_163_17",36.531941,-82.029883
"2467","47_163_15",36.468652,-82.131169
"2468","47_29_20",35.908623,-83.097401
"2469","47_171_12",36.169249,-82.346097
"2470","47_123_40",35.278493,-84.232433
"2471","47_123_43",35.401938,-84.208897
"2472","47_179_7",36.178418,-82.472834
"2473","47_91_6",36.5964,-81.686449
"2474","47_19_9",36.45191,-82.067651
"2475","47_171_3",36.133293,-82.454354
"2476","47_139_6",35.127014,-84.413752
"2477","47_59_13",35.981669,-82.832357
"2478","47_29_11",35.9612,-82.944249
"2479","47_123_38",35.261652,-84.159346
"2480","47_139_55",35.23686,-84.403804
"2481","47_139_18",35.209432,-84.443771
"2482","47_163_1",36.582099,-81.944184
"2483","47_19_5",36.198895,-82.108538
"2484","47_19_11",36.422556,-82.120642
"2485","47_107_2",35.338669,-84.429679
"2486","47_163_13",36.431445,-82.205795
"2487","47_171_7",36.199132,-82.287893
"2488","47_139_44",35.070516,-84.595535
"2489","47_19_65",36.295104,-82.123424
"2490","47_19_42",36.450442,-82.001449
"2491","47_123_118",35.525377,-84.100352
"2492","47_123_111",35.305458,-84.093994
"2493","47_123_112",35.395831,-84.204494
"2494","47_123_119",35.287787,-84.220697
"2495","47_91_25",36.526282,-81.948196
"2496","47_139_62",35.089111,-84.587139
"2497","47_123_122",35.472256,-83.984353
"2498","47_155_33",35.66377,-83.574469
"2499","47_139_38",34.995034,-84.479125
"2500","47_91_22",36.378469,-82.045788
"2501","47_19_17",36.300559,-82.065888
"2502","47_179_6",36.231183,-82.407472
"2503","47_91_56",36.594137,-81.826903
"2504","47_91_26",36.522345,-81.861616
"2505","47_139_19",35.15553,-84.417761
"2506","47_139_32",35.079247,-84.430884
"2507","47_171_41",36.225424,-82.287161
"2508","47_171_42",36.149278,-82.312135
"2509","47_171_43",36.150258,-82.487345
"2510","47_171_23",36.109812,-82.425064
"2511","47_9_41",35.662863,-83.672257
"2512","47_9_42",35.571681,-83.677963
"2513","47_59_15",35.98615,-82.923834
"2514","47_29_12",35.917994,-82.963733
"2515","47_29_16",35.82682,-82.994108
"2516","47_123_18",35.440921,-84.084754
"2517","47_179_9",36.133073,-82.548244
"2518","47_91_4",36.33573,-81.866899
"2519","47_19_6",36.260345,-82.202305
"2520","47_19_7",36.413346,-82.134576
"2521","47_91_7",36.592882,-81.727851
"2522","47_123_25",35.376122,-84.1133
"2523","47_123_31",35.297117,-84.137433
"2524","47_123_47",35.29707,-84.445812
"2525","47_19_14",36.317722,-82.043025
"2526","47_19_18",36.230902,-82.064528
"2527","47_19_26",36.111905,-82.085303
"2528","47_179_4",36.230283,-82.376355
"2529","47_171_18",36.079689,-82.443303
"2530","47_91_20",36.487274,-81.925997
"2531","47_59_10",36.039043,-82.74599
"2532","47_29_21",35.881686,-83.119375
"2533","47_29_23",35.846808,-83.160516
"2534","47_123_42",35.307275,-84.307336
"2535","47_91_19",36.531708,-81.927683
"2536","47_91_21",36.462107,-81.960901
"2537","47_171_17",36.110234,-82.405099
"2538","47_59_11",36.019119,-82.80216
"2539","47_171_19",36.003355,-82.480324
"2540","47_91_18",36.560781,-81.887026
"2541","47_139_53",35.076676,-84.412311
"2542","47_123_45",35.337057,-84.273183
"2543","47_139_15",35.191802,-84.328844
"2544","47_139_16",35.158277,-84.376699
"2545","47_19_15",36.242661,-81.993698
"2546","47_91_11",36.501576,-81.85955
"2547","47_91_16",36.586395,-81.870377
"2548","47_29_14",35.929924,-83.068373
"2549","47_29_22",35.824096,-83.143515
"2550","47_91_23",36.369593,-81.981549
"2551","47_163_12",36.46192,-82.151678
"2552","47_123_39",35.309218,-84.193705
"2553","47_139_31",35.144532,-84.47593
"2554","47_139_35",35.115845,-84.513768
"2555","47_139_39",35.020976,-84.484295
"2556","47_139_45",34.990203,-84.534091
"2557","47_163_4",36.590813,-82.01153
"2558","47_171_4",36.047901,-82.486158
"2559","47_59_66",36.05927,-82.691718
"2560","47_29_40",35.866683,-83.161661
"2561","47_29_25",35.804138,-82.998978
"2562","47_155_30",35.666491,-83.407227
"2563","47_155_41",35.759787,-83.55909
"2564","47_139_64",35.062426,-84.467826
"2565","47_139_58",35.119892,-84.512445
"2566","47_139_60",35.226221,-84.528
"2567","47_139_57",35.141161,-84.558643
"2568","47_139_106",35.130355,-84.620757
"2569","47_139_61",35.116937,-84.522146
"2570","47_139_98",35.045592,-84.677854
"2571","47_9_39",35.599303,-83.738026
"2572","47_155_43",35.572162,-83.509378
"2573","47_155_39",35.748034,-83.295253
"2574","47_155_52",35.705761,-83.302304
"2575","47_155_11",35.663672,-83.373609
"2576","47_155_28",35.755031,-83.36174
"2577","47_155_6",35.777301,-83.515528
"2578","47_155_10",35.786924,-83.515955
"2579","47_155_55",35.707151,-83.457801
"2580","47_91_31",36.582909,-81.771475
"2581","47_123_120",35.456954,-84.015758
"2582","47_123_110",35.445384,-84.040084
"2583","47_139_59",35.171655,-84.582801
"2584","47_155_15",35.587795,-83.560947
"2585","47_19_51",36.194245,-82.006255
"2586","47_29_71",35.843391,-82.936243
"2587","47_139_23",35.212652,-84.48295
"2588","47_139_26",35.141969,-84.502572
"2589","47_139_42",35.060353,-84.541261
"2590","47_19_12",36.440975,-82.095408
"2591","47_179_3",36.115849,-82.589643
"2592","47_29_5",35.958026,-82.976012
"2593","47_123_3",35.493761,-84.083295
"2594","47_123_5",35.422028,-84.118766
"2595","47_123_7",35.342164,-84.147051
"2596","47_123_9",35.265831,-84.191335
"2597","47_139_8",35.26579,-84.482473
"2598","47_139_11",35.104395,-84.557132
"2599","47_139_13",35.033583,-84.577072
"2600","47_19_69",36.252703,-82.242825
"2601","47_139_29",35.203534,-84.563803
"2602","47_171_10",36.137875,-82.283914
"2603","47_91_14",36.577719,-81.822119
"2604","47_91_17",36.55703,-81.865448
"2605","47_123_33",35.389371,-84.158493
"2606","47_171_13",36.123711,-82.331564
"2607","47_91_13",36.298838,-81.911897
"2608","47_139_14",35.211324,-84.318144
"2609","47_139_37",35.064747,-84.503202
"2610","47_139_33",35.091643,-84.480823
"2611","47_19_10",36.397568,-82.057035
"2612","47_123_15",35.416007,-84.034075
"2613","47_171_21",36.118328,-82.55135
"2614","47_19_3",36.4354,-82.001333
"2615","47_19_4",36.279474,-82.077148
"2616","47_163_6",36.552898,-81.988664
"2617","47_171_5",35.973418,-82.52343
"2618","47_123_8",35.282541,-84.046015
"2619","47_139_4",35.203825,-84.380241
"2620","47_171_20",36.081741,-82.463571
"2621","47_163_5",36.545982,-81.970596
"2622","47_59_12",35.955906,-82.809693
"2623","47_19_13",36.334122,-82.032024
"2624","47_59_5",36.03882,-82.778439
"2625","47_29_6",35.879756,-83.152768
"2626","47_29_8",35.802121,-83.191587
"2627","47_139_5",35.188054,-84.37395
"2628","47_139_7",35.10273,-84.392181
"2629","47_123_14",35.470661,-83.984729
"2630","47_123_12",35.312568,-84.045882
"2631","47_19_20",36.224851,-82.117046
"2632","47_19_23",36.153524,-82.146495
"2633","47_19_27",36.111769,-82.121132
"2634","47_171_15",36.142935,-82.443769
"2635","47_179_5",36.25629,-82.368116
"2636","47_91_2",36.561419,-81.919256
"2637","47_91_5",36.405063,-81.987565
"2638","47_171_2",36.182675,-82.406697
"2639","47_139_54",35.232291,-84.383932
"2640","47_139_24",35.234962,-84.508892
"2641","47_19_24",36.231316,-82.218994
"2642","47_91_8",36.602329,-81.746582
"2643","47_163_11",36.467652,-82.132141
"2644","47_139_43",35.083377,-84.569775
"2645","47_59_6",36.086046,-82.602386
"2646","47_139_46",34.999901,-84.599731
"2647","47_179_2",36.135694,-82.606638
"2648","47_123_4",35.439563,-84.143304
"2649","47_123_6",35.355634,-84.179718
"2650","47_123_10",35.28608,-84.203445
"2651","47_139_9",35.201242,-84.539782
"2652","47_139_10",35.127274,-84.57753
"2653","47_139_12",35.051527,-84.59467
"2654","47_123_19",35.461881,-84.103251
"2655","47_123_32",35.306505,-84.16523
"2656","47_107_3",35.319293,-84.470387
"2657","47_29_17",35.849223,-83.014405
"2658","47_171_9",36.154161,-82.247928
"2659","47_91_1",36.580618,-81.787758
"2660","47_163_2",36.427871,-82.165197
"2661","47_123_26",35.393533,-84.129744
"2662","47_123_55",35.302308,-84.030508
"2663","47_123_109",35.387877,-84.034824
"2664","47_123_67",35.486007,-84.096913
"2665","47_123_64",35.248503,-84.137898
"2666","47_123_54",35.525857,-84.141924
"2667","47_123_57",35.309166,-84.199339
"2668","47_155_76",35.602717,-83.588931
"2669","47_19_60",36.361174,-82.049947
"2670","47_123_17",35.448334,-84.048648
"2671","47_29_9",35.880953,-82.907211
"2672","47_59_14",35.997951,-82.8938
"2673","47_123_13",35.323366,-84.059257
"2674","47_123_22",35.430624,-84.076874
"2675","47_19_8",36.484073,-82.013245
"2676","47_123_30",35.302343,-84.099825
"2677","47_29_7",35.827867,-83.203509
"2678","47_123_11",35.28214,-84.348293
"2679","47_59_63",36.061719,-82.710491
"2680","47_59_20",35.996806,-82.889276
"2681","51_69_68",39.091968,-78.485891
"2682","51_163_126",37.605453,-79.469723
"2683","51_165_183",38.669173,-78.997867
"2684","51_15_184",38.369907,-79.143345
"2685","51_15_193",38.386543,-79.290665
"2686","51_23_94",37.543954,-79.564605
"2687","51_23_99",37.645739,-79.849593
"2688","51_17_147",38.174253,-79.91355
"2689","51_23_116",37.642488,-79.999052
"2690","51_45_57",37.561577,-80.033139
"2691","51_5_109",37.722404,-80.13721
"2692","51_197_81",37.059773,-80.926595
"2693","51_21_70",37.123566,-81.05885
"2694","51_197_95",36.976523,-81.275552
"2695","51_21_78",37.129981,-81.221946
"2696","51_51_61",37.238813,-82.448546
"2697","47_19_2",36.224992,-81.97916
"2698","51_91_82",38.569864,-79.61852
"2699","51_17_109",38.133575,-79.633917
"2700","51_17_111",38.213683,-79.747429
"2701","51_5_92",37.691467,-80.00745
"2702","51_5_102",37.837177,-80.093609
"2703","51_71_68",37.396338,-80.47905
"2704","51_71_78",37.399856,-80.64252
"2705","51_71_86",37.248324,-80.886571
"2706","51_197_82",37.019332,-80.983048
"2707","51_77_86",36.64795,-81.475718
"2708","51_169_99",36.821681,-82.646037
"2709","51_163_136",37.896563,-79.581056
"2710","47_123_115",35.300421,-84.357608
"2711","47_91_3",36.505907,-81.977881
"2712","47_123_2",35.363121,-84.024016
"2713","47_139_3",35.04849,-84.4413
"2714","47_179_1",36.200142,-82.426443
"2715","47_19_45",36.449071,-82.101012
"2716","51_165_189",38.604139,-79.034014
"2717","51_15_214",38.205691,-79.427469
"2718","51_195_78",36.902674,-82.618857
"2719","51_17_123",38.146039,-79.788975
"2720","51_17_128",37.979276,-79.715308
"2721","51_17_140",37.988772,-79.869521
"2722","51_23_108",37.678318,-79.862141
"2723","51_5_87",37.831822,-79.933653
"2724","51_45_55",37.605207,-80.058101
"2725","51_45_71",37.459206,-80.134548
"2726","51_161_68",37.377139,-80.172709
"2727","51_45_75",37.616774,-80.205978
"2728","51_45_76",37.59183,-80.244972
"2729","51_15_66",37.93707,-79.152717
"2730","51_71_20",37.352215,-80.798157
"2731","51_197_89",37.022021,-81.134464
"2732","51_21_79",37.105243,-81.255557
"2733","51_185_97",37.041052,-81.454471
"2734","51_197_100",36.951261,-81.331317
"2735","51_77_83",36.711782,-81.439174
"2736","51_173_98",36.721295,-81.607076
"2737","51_191_110",36.648887,-81.627591
"2738","51_195_82",37.12422,-82.667741
"2739","51_45_61",37.528641,-80.093256
"2740","51_45_85",37.461219,-80.294145
"2741","51_165_182",38.726987,-78.999574
"2742","51_197_87",36.798603,-81.084561
"2743","51_17_92",38.127839,-79.473939
"2744","51_169_10",36.858667,-82.519264
"2745","51_171_79",38.8557,-78.470781
"2746","51_165_193",38.519087,-79.166422
"2747","51_15_196",38.293803,-79.277126
"2748","51_17_94",38.137804,-79.520983
"2749","51_23_103",37.471595,-79.709774
"2750","51_45_67",37.473551,-80.036768
"2751","51_91_93",38.314437,-79.760996
"2752","51_5_107",37.777959,-80.196803
"2753","51_21_65",37.209638,-81.02511
"2754","51_173_92",36.742495,-81.487215
"2755","51_165_196",38.454339,-79.100602
"2756","51_15_198",38.298214,-79.33876
"2757","51_17_134",38.009381,-79.764066
"2758","51_5_79",37.846577,-79.838665
"2759","51_5_88",37.796081,-79.932288
"2760","51_121_80",37.33564,-80.33002
"2761","51_17_150",38.081644,-79.893701
"2762","51_71_74",37.404797,-80.53607
"2763","51_71_77",37.427043,-80.596814
"2764","51_71_80",37.356093,-80.782545
"2765","51_71_82",37.281876,-80.813384
"2766","51_71_84",37.205849,-80.863631
"2767","51_197_85",36.827889,-81.052321
"2768","51_21_72",37.057363,-81.098821
"2769","51_185_95",37.061562,-81.407763
"2770","51_173_85",36.828969,-81.35045
"2771","51_173_87",36.908424,-81.478729
"2772","51_169_95",36.834081,-82.55341
"2773","51_15_217",38.142943,-79.36749
"2774","51_5_73",37.843861,-79.686582
"2775","51_45_63",37.490647,-80.076217
"2776","51_45_72",37.401978,-80.125941
"2777","51_187_48",38.869895,-78.33379
"2778","51_173_83",36.750045,-81.379167
"2779","51_77_89",36.662167,-81.527421
"2780","51_165_167",38.583254,-78.979114
"2781","51_139_55",38.729043,-78.46927
"2782","51_139_59",38.643989,-78.60726
"2783","51_165_153",38.505186,-78.697131
"2784","51_163_121",37.69732,-79.332579
"2785","51_163_119",37.769785,-79.299248
"2786","51_105_80",36.828972,-82.868076
"2787","51_165_157",38.738661,-78.890456
"2788","51_9_100",37.595697,-79.320113
"2789","51_15_218",38.157166,-79.424755
"2790","51_23_93",37.772312,-79.723673
"2791","51_125_89",37.840614,-79.085183
"2792","51_23_111",37.697368,-79.912572
"2793","47_19_33",36.447389,-82.088203
"2794","47_19_31",36.437807,-82.053349
"2795","51_195_76",36.923092,-82.569133
"2796","51_15_211",38.232671,-79.374841
"2797","51_5_98",37.938754,-80.012391
"2798","51_45_94",37.432742,-80.437034
"2799","51_9_103",37.621601,-79.368096
"2800","51_163_117",37.8391,-79.258725
"2801","51_165_162",38.762493,-78.956443
"2802","51_165_177",38.519606,-79.058908
"2803","47_19_58",36.239779,-82.001788
"2804","51_19_133",37.503434,-79.45759
"2805","51_165_187",38.652703,-79.052833
"2806","51_165_194",38.508584,-79.126932
"2807","51_15_182",38.412178,-79.163643
"2808","51_91_73",38.40346,-79.345709
"2809","51_15_200",38.273359,-79.236599
"2810","51_15_105",38.064513,-79.343085
"2811","51_15_39",38.275002,-79.217691
"2812","51_17_28",38.099858,-79.790914
"2813","51_17_4",38.12595,-79.804344
"2814","47_19_34",36.290067,-82.100903
"2815","47_19_30",36.291614,-82.132671
"2816","47_123_52",35.249037,-84.198112
"2817","47_123_60",35.308783,-84.298342
"2818","47_123_59",35.310358,-84.418431
"2819","47_123_50",35.303548,-84.464174
"2820","47_123_58",35.338241,-84.21661
"2821","47_123_61",35.308085,-84.085739
"2822","47_123_62",35.276038,-84.054828
"2823","47_123_65",35.246065,-84.163626
"2824","51_23_121",37.554767,-79.566377
"2825","51_163_14",37.683184,-79.358875
"2826","51_163_21",37.837046,-79.219628
"2827","51_23_7",37.714173,-79.891234
"2828","51_23_34",37.525311,-79.617032
"2829","51_23_9",37.584747,-79.975371
"2830","51_165_46",38.61224,-79.090253
"2831","51_165_120",38.487534,-78.733231
"2832","51_45_46",37.529106,-80.220956
"2833","51_15_9",37.905279,-79.044592
"2834","51_165_73",38.591712,-79.063429
"2835","51_5_115",37.63293,-80.209058
"2836","51_5_116",37.724156,-80.011331
"2837","51_15_222",38.216534,-79.418563
"2838","51_21_84",37.126285,-81.21828
"2839","51_45_97",37.578712,-80.27922
"2840","51_105_81",36.768314,-82.859227
"2841","51_185_99",36.980332,-81.483305
"2842","13_313_27",34.806491,-85.132665
"2843","13_111_4",34.648629,-84.203906
"2844","13_123_21",34.731062,-84.402018
"2845","13_111_12",34.809789,-84.153855
"2846","13_291_20",34.767285,-83.988772
"2847","13_85_52",34.572042,-84.246227
"2848","13_291_27",34.911431,-83.922764
"2849","13_241_1",34.973978,-83.392517
"2850","47_139_27",35.148431,-84.566148
"2851","47_19_25",36.223066,-82.254826
"2852","47_29_10",35.93482,-82.919423
"2853","47_9_5",35.632204,-83.848911
"2854","47_139_48",35.007366,-84.671831
"2855","47_123_44",35.320505,-84.239982
"2856","47_59_8",36.05083,-82.697712
"2857","47_123_20",35.465654,-84.142209
"2858","47_171_8",36.211825,-82.364799
"2859","47_139_22",35.185809,-84.483668
"2860","47_139_41",35.02192,-84.557745
"2861","47_163_10",36.505012,-82.066972
"2862","47_123_24",35.371977,-84.072555
"2863","47_123_28",35.350264,-84.108797
"2864","13_241_111",34.956842,-83.443018
"2865","13_111_73",34.738229,-84.159079
"2866","47_139_20",35.165787,-84.427961
"2867","47_123_36",35.25855,-84.099763
"2868","47_19_21",36.244923,-82.122742
"2869","13_213_91",34.876091,-84.697265
"2870","13_115_87",34.56655,-85.110107
"2871","13_55_61",34.498702,-85.260771
"2872","13_187_51",34.635165,-84.046033
"2873","13_291_104",34.901647,-83.900145
"2874","13_187_42",34.645976,-83.87608
"2875","13_187_57",34.61116,-84.168722
"2876","13_137_41",34.517581,-83.452904
"2877","13_281_26",34.944754,-83.60255
"2878","37_75_49",35.344937,-83.710392
